Date,Open,High,Low,Close,Sessions
2024-08-31,145.346277,151.995084,140.649567,151.91777,22
2024-09-30,151.608536,154.275796,147.663488,149.399796,20
2024-10-31,149.51617,150.360096,141.251752,142.464264,23
2024-11-30,143.017163,146.421894,136.052531,142.988083,20
2024-12-31,142.900769,143.152964,131.871853,134.047455,21
2025-01-31,134.719746,144.785243,133.608937,143.109283,20
2025-02-28,142.242081,145.340668,140.156862,145.116547,19
2025-03-31,145.20425,146.470966,139.737895,142.821762,21
2025-04-30,142.303323,142.303323,126.828785,137.402725,21
2025-05-31,135.778971,136.072424,124.569221,129.743683,21
2025-06-30,129.411118,134.33128,128.2471,132.476166,20
2025-07-31,132.269764,135.395168,127.748722,128.190994,22
2025-08-31,128.456387,136.633556,125.763409,135.070847,21
2025-09-30,134.540112,137.73233,132.035449,137.406509,21
2025-10-31,138.028544,144.900326,137.831082,142.422134,23
2025-11-30,142.244424,156.935865,141.020131,155.652328,19
2025-12-31,155.05006,155.859677,147.951177,153.489304,22
2026-01-31,153.558703,159.23027,151.674784,153.429825,20
2026-02-28,153.271163,158.883252,152.547359,158.843582,19
2026-03-31,157.842129,158.486619,142.441798,145.966248,22
2026-04-30,146.573574,149.560408,141.346624,145.348984,21
2026-05-31,145.647657,150.685452,142.043556,148.81369,20
2026-06-30,147.867864,161.25,144.671961,158.660004,21
2026-07-31,159.610001,168.529999,157.229996,162.550003,22
2026-08-31,163.630005,169.710007,160.970001,167.369995,10
